disease_j,disease_k,disease_l,evidence_tier,n_valid,n_joint_events,triplet_prevalence,O,E,OE_ratio,OE_ci_lo,OE_ci_hi,OE_ci_method,OE_excludes_1,auc_joint,auc_ci_lo,auc_ci_hi,auc_age_only,auc_gain_over_age,beats_age_baseline,brier_joint
Chronic Kidney Disease,Cancer Other,Anxiety,suppressed,9059,,,,0.58,,,,,,,,,,,,
Chronic Liver Disease,Depression,Substance Use Disorder,suppressed,9478,,,,0.13,,,,,,,,,,,,
Chronic Liver Disease,Depression,Osteoarthritis,suppressed,8379,,,,0.31,,,,,,,,,,,,
Chronic Liver Disease,Depression,Rheumatoid Arthritis,suppressed,9436,,,,0.03,,,,,,,,,,,,
Chronic Liver Disease,Depression,Osteoporosis,suppressed,9442,,,,0.05,,,,,,,,,,,,
Chronic Liver Disease,Depression,Hypothyroidism,suppressed,9339,,,,0.04,,,,,,,,,,,,
Chronic Liver Disease,Depression,Sleep Apnea,suppressed,9484,,,,0.08,,,,,,,,,,,,
Chronic Liver Disease,Depression,Cancer Lung,suppressed,9565,,,,0.06,,,,,,,,,,,,
Chronic Liver Disease,Depression,Cancer Colorectal,suppressed,9454,,,,0.06,,,,,,,,,,,,
Chronic Liver Disease,Depression,Cancer Prostate,suppressed,9278,,,,0.12,,,,,,,,,,,,
Chronic Liver Disease,Depression,Cancer Other,suppressed,8992,,,,0.21,,,,,,,,,,,,
Chronic Liver Disease,Depression,Anxiety,suppressed,9533,,,,0.07,,,,,,,,,,,,
Chronic Liver Disease,Substance Use Disorder,Osteoarthritis,suppressed,8772,,,,0.58,,,,,,,,,,,,
Chronic Liver Disease,Substance Use Disorder,Rheumatoid Arthritis,suppressed,9892,,,,0.06,,,,,,,,,,,,
Chronic Liver Disease,Substance Use Disorder,Osteoporosis,suppressed,9908,,,,0.14,,,,,,,,,,,,
Chronic Liver Disease,Substance Use Disorder,Hypothyroidism,suppressed,9793,,,,0.1,,,,,,,,,,,,
Chronic Liver Disease,Substance Use Disorder,Sleep Apnea,suppressed,9941,,,,0.16,,,,,,,,,,,,
Chronic Liver Disease,Substance Use Disorder,Cancer Lung,suppressed,10041,,,,0.16,,,,,,,,,,,,
Chronic Liver Disease,Substance Use Disorder,Cancer Colorectal,suppressed,9927,,,,0.13,,,,,,,,,,,,
Chronic Liver Disease,Substance Use Disorder,Cancer Prostate,suppressed,9731,,,,0.23,,,,,,,,,,,,
Chronic Liver Disease,Substance Use Disorder,Cancer Other,suppressed,9445,,,,0.56,,,,,,,,,,,,
Chronic Liver Disease,Substance Use Disorder,Anxiety,suppressed,9957,,,,0.15,,,,,,,,,,,,
Chronic Liver Disease,Osteoarthritis,Rheumatoid Arthritis,suppressed,8752,,,,0.15,,,,,,,,,,,,
Chronic Liver Disease,Osteoarthritis,Osteoporosis,suppressed,8756,,,,0.22,,,,,,,,,,,,
Chronic Liver Disease,Osteoarthritis,Hypothyroidism,suppressed,8643,,,,0.23,,,,,,,,,,,,
Chronic Liver Disease,Osteoarthritis,Sleep Apnea,suppressed,8790,,,,0.44,,,,,,,,,,,,
Chronic Liver Disease,Osteoarthritis,Cancer Lung,suppressed,8863,,,,0.3,,,,,,,,,,,,
Chronic Liver Disease,Osteoarthritis,Cancer Colorectal,suppressed,8763,,,,0.32,,,,,,,,,,,,
Chronic Liver Disease,Osteoarthritis,Cancer Prostate,suppressed,8602,,,,0.71,,,,,,,,,,,,
Chronic Liver Disease,Osteoarthritis,Cancer Other,suppressed,8339,,,,1.11,,,,,,,,,,,,
Chronic Liver Disease,Osteoarthritis,Anxiety,suppressed,8790,,,,0.37,,,,,,,,,,,,
Chronic Liver Disease,Rheumatoid Arthritis,Osteoporosis,suppressed,9875,,,,0.02,,,,,,,,,,,,
Chronic Liver Disease,Rheumatoid Arthritis,Hypothyroidism,suppressed,9760,,,,0.02,,,,,,,,,,,,
Chronic Liver Disease,Rheumatoid Arthritis,Sleep Apnea,suppressed,9900,,,,0.04,,,,,,,,,,,,
Chronic Liver Disease,Rheumatoid Arthritis,Cancer Lung,suppressed,9997,,,,0.03,,,,,,,,,,,,
Chronic Liver Disease,Rheumatoid Arthritis,Cancer Colorectal,suppressed,9886,,,,0.03,,,,,,,,,,,,
Chronic Liver Disease,Rheumatoid Arthritis,Cancer Prostate,suppressed,9693,,,,0.06,,,,,,,,,,,,
Chronic Liver Disease,Rheumatoid Arthritis,Cancer Other,suppressed,9402,,,,0.1,,,,,,,,,,,,
Chronic Liver Disease,Rheumatoid Arthritis,Anxiety,suppressed,9912,,,,0.03,,,,,,,,,,,,
Chronic Liver Disease,Osteoporosis,Hypothyroidism,suppressed,9770,,,,0.04,,,,,,,,,,,,
Chronic Liver Disease,Osteoporosis,Sleep Apnea,suppressed,9917,,,,0.06,,,,,,,,,,,,
Chronic Liver Disease,Osteoporosis,Cancer Lung,suppressed,10013,,,,0.06,,,,,,,,,,,,
Chronic Liver Disease,Osteoporosis,Cancer Colorectal,suppressed,9900,,,,0.04,,,,,,,,,,,,
Chronic Liver Disease,Osteoporosis,Cancer Prostate,suppressed,9718,,,,0.08,,,,,,,,,,,,
Chronic Liver Disease,Osteoporosis,Cancer Other,suppressed,9422,,,,0.17,,,,,,,,,,,,
Chronic Liver Disease,Osteoporosis,Anxiety,suppressed,9927,,,,0.06,,,,,,,,,,,,
Chronic Liver Disease,Hypothyroidism,Sleep Apnea,suppressed,9802,,,,0.06,,,,,,,,,,,,
Chronic Liver Disease,Hypothyroidism,Cancer Lung,suppressed,9898,,,,0.05,,,,,,,,,,,,
Chronic Liver Disease,Hypothyroidism,Cancer Colorectal,suppressed,9783,,,,0.04,,,,,,,,,,,,
Chronic Liver Disease,Hypothyroidism,Cancer Prostate,suppressed,9599,,,,0.09,,,,,,,,,,,,
Chronic Liver Disease,Hypothyroidism,Cancer Other,suppressed,9309,,,,0.16,,,,,,,,,,,,
Chronic Liver Disease,Hypothyroidism,Anxiety,suppressed,9815,,,,0.05,,,,,,,,,,,,
Chronic Liver Disease,Sleep Apnea,Cancer Lung,suppressed,10047,,,,0.08,,,,,,,,,,,,
Chronic Liver Disease,Sleep Apnea,Cancer Colorectal,suppressed,9931,,,,0.08,,,,,,,,,,,,
Chronic Liver Disease,Sleep Apnea,Cancer Prostate,suppressed,9739,,,,0.15,,,,,,,,,,,,
Chronic Liver Disease,Sleep Apnea,Cancer Other,suppressed,9450,,,,0.32,,,,,,,,,,,,
Chronic Liver Disease,Sleep Apnea,Anxiety,suppressed,9966,,,,0.09,,,,,,,,,,,,
Chronic Liver Disease,Cancer Lung,Cancer Colorectal,suppressed,10032,,,,0.06,,,,,,,,,,,,
Chronic Liver Disease,Cancer Lung,Cancer Prostate,suppressed,9839,,,,0.12,,,,,,,,,,,,
Chronic Liver Disease,Cancer Lung,Cancer Other,suppressed,9543,,,,0.23,,,,,,,,,,,,
Chronic Liver Disease,Cancer Lung,Anxiety,suppressed,10061,,,,0.07,,,,,,,,,,,,
Chronic Liver Disease,Cancer Colorectal,Cancer Prostate,suppressed,9726,,,,0.13,,,,,,,,,,,,
Chronic Liver Disease,Cancer Colorectal,Cancer Other,suppressed,9456,,,,0.21,,,,,,,,,,,,
Chronic Liver Disease,Cancer Colorectal,Anxiety,suppressed,9946,,,,0.07,,,,,,,,,,,,
Chronic Liver Disease,Cancer Prostate,Cancer Other,suppressed,9255,,,,0.44,,,,,,,,,,,,
Chronic Liver Disease,Cancer Prostate,Anxiety,suppressed,9756,,,,0.15,,,,,,,,,,,,
Chronic Liver Disease,Cancer Other,Anxiety,suppressed,9462,,,,0.25,,,,,,,,,,,,
Depression,Substance Use Disorder,Osteoarthritis,suppressed,8687,,,,0.5,,,,,,,,,,,,
Depression,Substance Use Disorder,Rheumatoid Arthritis,suppressed,9783,,,,0.05,,,,,,,,,,,,
Depression,Substance Use Disorder,Osteoporosis,suppressed,9789,,,,0.09,,,,,,,,,,,,
Depression,Substance Use Disorder,Hypothyroidism,suppressed,9676,,,,0.07,,,,,,,,,,,,
Depression,Substance Use Disorder,Sleep Apnea,suppressed,9829,,,,0.1,,,,,,,,,,,,
Depression,Substance Use Disorder,Cancer Lung,suppressed,9920,,,,0.12,,,,,,,,,,,,
Depression,Substance Use Disorder,Cancer Colorectal,suppressed,9797,,,,0.1,,,,,,,,,,,,
Depression,Substance Use Disorder,Cancer Prostate,suppressed,9619,,,,0.21,,,,,,,,,,,,
Depression,Substance Use Disorder,Cancer Other,suppressed,9319,,,,0.35,,,,,,,,,,,,
Depression,Substance Use Disorder,Anxiety,suppressed,9883,,,,0.12,,,,,,,,,,,,
Depression,Osteoarthritis,Rheumatoid Arthritis,suppressed,8693,,,,0.21,,,,,,,,,,,,
Depression,Osteoarthritis,Osteoporosis,suppressed,8687,,,,0.27,,,,,,,,,,,,
Depression,Osteoarthritis,Hypothyroidism,suppressed,8574,,,,0.29,,,,,,,,,,,,
Depression,Osteoarthritis,Sleep Apnea,suppressed,8721,,,,0.48,,,,,,,,,,,,
Depression,Osteoarthritis,Cancer Lung,suppressed,8788,,,,0.4,,,,,,,,,,,,
Depression,Osteoarthritis,Cancer Colorectal,suppressed,8681,,,,0.47,,,,,,,,,,,,
Depression,Osteoarthritis,Cancer Prostate,suppressed,8537,,,,1.16,,,,,,,,,,,,
Depression,Osteoarthritis,Cancer Other,suppressed,8256,,,,1.44,,,,,,,,,,,,
Depression,Osteoarthritis,Anxiety,suppressed,8760,,,,0.53,,,,,,,,,,,,
Depression,Rheumatoid Arthritis,Osteoporosis,suppressed,9781,,,,0.03,,,,,,,,,,,,
Depression,Rheumatoid Arthritis,Hypothyroidism,suppressed,9669,,,,0.02,,,,,,,,,,,,
Depression,Rheumatoid Arthritis,Sleep Apnea,suppressed,9815,,,,0.04,,,,,,,,,,,,
Depression,Rheumatoid Arthritis,Cancer Lung,suppressed,9900,,,,0.04,,,,,,,,,,,,
Depression,Rheumatoid Arthritis,Cancer Colorectal,suppressed,9781,,,,0.04,,,,,,,,,,,,
Depression,Rheumatoid Arthritis,Cancer Prostate,suppressed,9606,,,,0.09,,,,,,,,,,,,
Depression,Rheumatoid Arthritis,Cancer Other,suppressed,9301,,,,0.12,,,,,,,,,,,,
Depression,Rheumatoid Arthritis,Anxiety,suppressed,9865,,,,0.05,,,,,,,,,,,,
Depression,Osteoporosis,Hypothyroidism,suppressed,9670,,,,0.04,,,,,,,,,,,,
Depression,Osteoporosis,Sleep Apnea,suppressed,9823,,,,0.05,,,,,,,,,,,,
Depression,Osteoporosis,Cancer Lung,suppressed,9907,,,,0.07,,,,,,,,,,,,
Depression,Osteoporosis,Cancer Colorectal,suppressed,9786,,,,0.05,,,,,,,,,,,,
Depression,Osteoporosis,Cancer Prostate,suppressed,9622,,,,0.12,,,,,,,,,,,,
Depression,Osteoporosis,Cancer Other,suppressed,9312,,,,0.17,,,,,,,,,,,,
Depression,Osteoporosis,Anxiety,suppressed,9870,,,,0.07,,,,,,,,,,,,
Depression,Hypothyroidism,Sleep Apnea,suppressed,9709,,,,0.06,,,,,,,,,,,,
Depression,Hypothyroidism,Cancer Lung,suppressed,9793,,,,0.05,,,,,,,,,,,,
Depression,Hypothyroidism,Cancer Colorectal,suppressed,9670,,,,0.05,,,,,,,,,,,,
Depression,Hypothyroidism,Cancer Prostate,suppressed,9504,,,,0.13,,,,,,,,,,,,
Depression,Hypothyroidism,Cancer Other,suppressed,9199,,,,0.17,,,,,,,,,,,,
Depression,Hypothyroidism,Anxiety,suppressed,9758,,,,0.06,,,,,,,,,,,,
Depression,Sleep Apnea,Cancer Lung,suppressed,9948,,,,0.07,,,,,,,,,,,,
Depression,Sleep Apnea,Cancer Colorectal,suppressed,9824,,,,0.08,,,,,,,,,,,,
Depression,Sleep Apnea,Cancer Prostate,suppressed,9651,,,,0.18,,,,,,,,,,,,
Depression,Sleep Apnea,Cancer Other,suppressed,9346,,,,0.27,,,,,,,,,,,,
Depression,Sleep Apnea,Anxiety,suppressed,9914,,,,0.09,,,,,,,,,,,,
Depression,Cancer Lung,Cancer Colorectal,suppressed,9914,,,,0.08,,,,,,,,,,,,
Depression,Cancer Lung,Cancer Prostate,suppressed,9739,,,,0.18,,,,,,,,,,,,
Depression,Cancer Lung,Cancer Other,suppressed,9430,,,,0.26,,,,,,,,,,,,
Depression,Cancer Lung,Anxiety,suppressed,10000,,,,0.1,,,,,,,,,,,,
Depression,Cancer Colorectal,Cancer Prostate,suppressed,9618,,,,0.21,,,,,,,,,,,,
Depression,Cancer Colorectal,Cancer Other,suppressed,9338,,,,0.27,,,,,,,,,,,,
Depression,Cancer Colorectal,Anxiety,suppressed,9877,,,,0.1,,,,,,,,,,,,
Depression,Cancer Prostate,Cancer Other,suppressed,9150,,,,0.64,,,,,,,,,,,,
Depression,Cancer Prostate,Anxiety,suppressed,9704,,,,0.25,,,,,,,,,,,,
Depression,Cancer Other,Anxiety,suppressed,9395,,,,0.31,,,,,,,,,,,,
Substance Use Disorder,Osteoarthritis,Rheumatoid Arthritis,suppressed,9070,,,,0.23,,,,,,,,,,,,
Substance Use Disorder,Osteoarthritis,Osteoporosis,suppressed,9077,,,,0.43,,,,,,,,,,,,
Substance Use Disorder,Osteoarthritis,Hypothyroidism,suppressed,8952,,,,0.36,,,,,,,,,,,,
Substance Use Disorder,Osteoarthritis,Sleep Apnea,suppressed,9105,,,,0.54,,,,,,,,,,,,
Substance Use Disorder,Osteoarthritis,Cancer Lung,suppressed,9186,,,,0.53,,,,,,,,,,,,
Substance Use Disorder,Osteoarthritis,Cancer Colorectal,suppressed,9075,,,,0.55,,,,,,,,,,,,
Substance Use Disorder,Osteoarthritis,Cancer Prostate,suppressed,8915,,,,1.17,,,,,,,,,,,,
Substance Use Disorder,Osteoarthritis,Cancer Other,suppressed,8636,,,,1.8,,,,,,,,,,,,
Substance Use Disorder,Osteoarthritis,Anxiety,suppressed,9111,,,,0.61,,,,,,,,,,,,
Substance Use Disorder,Rheumatoid Arthritis,Osteoporosis,suppressed,10228,,,,0.04,,,,,,,,,,,,
Substance Use Disorder,Rheumatoid Arthritis,Hypothyroidism,suppressed,10105,,,,0.03,,,,,,,,,,,,
Substance Use Disorder,Rheumatoid Arthritis,Sleep Apnea,suppressed,10251,,,,0.05,,,,,,,,,,,,
Substance Use Disorder,Rheumatoid Arthritis,Cancer Lung,suppressed,10357,,,,0.05,,,,,,,,,,,,
Substance Use Disorder,Rheumatoid Arthritis,Cancer Colorectal,suppressed,10234,,,,0.05,,,,,,,,,,,,
Substance Use Disorder,Rheumatoid Arthritis,Cancer Prostate,suppressed,10039,,,,0.1,,,,,,,,,,,,
Substance Use Disorder,Rheumatoid Arthritis,Cancer Other,suppressed,9731,,,,0.16,,,,,,,,,,,,
Substance Use Disorder,Rheumatoid Arthritis,Anxiety,suppressed,10269,,,,0.05,,,,,,,,,,,,
Substance Use Disorder,Osteoporosis,Hypothyroidism,suppressed,10116,,,,0.07,,,,,,,,,,,,
Substance Use Disorder,Osteoporosis,Sleep Apnea,suppressed,10272,,,,0.08,,,,,,,,,,,,
Substance Use Disorder,Osteoporosis,Cancer Lung,suppressed,10377,,,,0.12,,,,,,,,,,,,
Substance Use Disorder,Osteoporosis,Cancer Colorectal,suppressed,10251,,,,0.1,,,,,,,,,,,,
Substance Use Disorder,Osteoporosis,Cancer Prostate,suppressed,10069,,,,0.17,,,,,,,,,,,,
Substance Use Disorder,Osteoporosis,Cancer Other,suppressed,9754,,,,0.33,,,,,,,,,,,,
Substance Use Disorder,Osteoporosis,Anxiety,suppressed,10288,,,,0.11,,,,,,,,,,,,
Substance Use Disorder,Hypothyroidism,Sleep Apnea,suppressed,10147,,,,0.08,,,,,,,,,,,,
Substance Use Disorder,Hypothyroidism,Cancer Lung,suppressed,10251,,,,0.08,,,,,,,,,,,,
Substance Use Disorder,Hypothyroidism,Cancer Colorectal,suppressed,10124,,,,0.07,,,,,,,,,,,,
Substance Use Disorder,Hypothyroidism,Cancer Prostate,suppressed,9939,,,,0.14,,,,,,,,,,,,
Substance Use Disorder,Hypothyroidism,Cancer Other,suppressed,9631,,,,0.27,,,,,,,,,,,,
Substance Use Disorder,Hypothyroidism,Anxiety,suppressed,10165,,,,0.08,,,,,,,,,,,,
Substance Use Disorder,Sleep Apnea,Cancer Lung,suppressed,10408,,,,0.1,,,,,,,,,,,,
Substance Use Disorder,Sleep Apnea,Cancer Colorectal,suppressed,10280,,,,0.1,,,,,,,,,,,,
Substance Use Disorder,Sleep Apnea,Cancer Prostate,suppressed,10088,,,,0.19,,,,,,,,,,,,
Substance Use Disorder,Sleep Apnea,Cancer Other,suppressed,9781,,,,0.36,,,,,,,,,,,,
Substance Use Disorder,Sleep Apnea,Anxiety,suppressed,10323,,,,0.11,,,,,,,,,,,,
Substance Use Disorder,Cancer Lung,Cancer Colorectal,suppressed,10391,,,,0.12,,,,,,,,,,,,
Substance Use Disorder,Cancer Lung,Cancer Prostate,suppressed,10196,,,,0.22,,,,,,,,,,,,
Substance Use Disorder,Cancer Lung,Cancer Other,suppressed,9883,,,,0.42,,,,,,,,,,,,
Substance Use Disorder,Cancer Lung,Anxiety,suppressed,10428,,,,0.14,,,,,,,,,,,,
Substance Use Disorder,Cancer Colorectal,Cancer Prostate,suppressed,10071,,,,0.23,,,,,,,,,,,,
Substance Use Disorder,Cancer Colorectal,Cancer Other,suppressed,9786,,,,0.37,,,,,,,,,,,,
Substance Use Disorder,Cancer Colorectal,Anxiety,suppressed,10301,,,,0.13,,,,,,,,,,,,
Substance Use Disorder,Cancer Prostate,Cancer Other,suppressed,9582,,,,0.73,,,,,,,,,,,,
Substance Use Disorder,Cancer Prostate,Anxiety,suppressed,10110,,,,0.26,,,,,,,,,,,,
Substance Use Disorder,Cancer Other,Anxiety,suppressed,9799,,,,0.42,,,,,,,,,,,,
Osteoarthritis,Rheumatoid Arthritis,Osteoporosis,suppressed,9085,,,,0.14,,,,,,,,,,,,
Osteoarthritis,Rheumatoid Arthritis,Hypothyroidism,suppressed,8963,,,,0.14,,,,,,,,,,,,
Osteoarthritis,Rheumatoid Arthritis,Sleep Apnea,suppressed,9109,,,,0.25,,,,,,,,,,,,
Osteoarthritis,Rheumatoid Arthritis,Cancer Lung,suppressed,9187,,,,0.2,,,,,,,,,,,,
Osteoarthritis,Rheumatoid Arthritis,Cancer Colorectal,suppressed,9079,,,,0.23,,,,,,,,,,,,
Osteoarthritis,Rheumatoid Arthritis,Cancer Prostate,suppressed,8922,,,,0.56,,,,,,,,,,,,
Osteoarthritis,Rheumatoid Arthritis,Cancer Other,suppressed,8633,,,,0.7,,,,,,,,,,,,
Osteoarthritis,Rheumatoid Arthritis,Anxiety,suppressed,9112,,,,0.26,,,,,,,,,,,,
Osteoarthritis,Osteoporosis,Hypothyroidism,suppressed,8965,,,,0.19,,,,,,,,,,,,
Osteoarthritis,Osteoporosis,Sleep Apnea,suppressed,9118,,,,0.28,,,,,,,,,,,,
Osteoarthritis,Osteoporosis,Cancer Lung,suppressed,9194,,,,0.3,,,,,,,,,,,,
Osteoarthritis,Osteoporosis,Cancer Colorectal,suppressed,9084,,,,0.29,,,,,,,,,,,,
Osteoarthritis,Osteoporosis,Cancer Prostate,suppressed,8938,,,,0.66,,,,,,,,,,,,
Osteoarthritis,Osteoporosis,Cancer Other,suppressed,8640,,,,0.89,,,,,,,,,,,,
Osteoarthritis,Osteoporosis,Anxiety,suppressed,9118,,,,0.33,,,,,,,,,,,,
Osteoarthritis,Hypothyroidism,Sleep Apnea,suppressed,8992,,,,0.36,,,,,,,,,,,,
Osteoarthritis,Hypothyroidism,Cancer Lung,suppressed,9068,,,,0.27,,,,,,,,,,,,
Osteoarthritis,Hypothyroidism,Cancer Colorectal,suppressed,8958,,,,0.32,,,,,,,,,,,,
Osteoarthritis,Hypothyroidism,Cancer Prostate,suppressed,8808,,,,0.77,,,,,,,,,,,,
Osteoarthritis,Hypothyroidism,Cancer Other,suppressed,8522,,,,1.01,,,,,,,,,,,,
Osteoarthritis,Hypothyroidism,Anxiety,suppressed,8996,,,,0.36,,,,,,,,,,,,
Osteoarthritis,Sleep Apnea,Cancer Lung,suppressed,9223,,,,0.43,,,,,,,,,,,,
Osteoarthritis,Sleep Apnea,Cancer Colorectal,suppressed,9111,,,,0.54,,,,,,,,,,,,
Osteoarthritis,Sleep Apnea,Cancer Prostate,suppressed,8956,,,,1.2,,,,,,,,,,,,
Osteoarthritis,Sleep Apnea,Cancer Other,suppressed,8667,,,,1.7,,,,,,,,,,,,
Osteoarthritis,Sleep Apnea,Anxiety,suppressed,9151,,,,0.59,,,,,,,,,,,,
Osteoarthritis,Cancer Lung,Cancer Colorectal,suppressed,9193,,,,0.42,,,,,,,,,,,,
Osteoarthritis,Cancer Lung,Cancer Prostate,suppressed,9034,,,,0.96,,,,,,,,,,,,
Osteoarthritis,Cancer Lung,Cancer Other,suppressed,8744,,,,1.32,,,,,,,,,,,,
Osteoarthritis,Cancer Lung,Anxiety,suppressed,9227,,,,0.49,,,,,,,,,,,,
Osteoarthritis,Cancer Colorectal,Cancer Prostate,suppressed,8926,,,,1.33,,,,,,,,,,,,
Osteoarthritis,Cancer Colorectal,Cancer Other,suppressed,8661,,,,1.61,,,,,,,,,,,,
Osteoarthritis,Cancer Colorectal,Anxiety,suppressed,9116,,,,0.59,,,,,,,,,,,,
Osteoarthritis,Cancer Prostate,Cancer Other,suppressed,8493,,,,3.94,,,,,,,,,,,,
Osteoarthritis,Cancer Prostate,Anxiety,suppressed,8961,,,,1.47,,,,,,,,,,,,
Osteoarthritis,Cancer Other,Anxiety,suppressed,8674,,,,1.78,,,,,,,,,,,,
Rheumatoid Arthritis,Osteoporosis,Hypothyroidism,suppressed,10119,,,,0.02,,,,,,,,,,,,
Rheumatoid Arthritis,Osteoporosis,Sleep Apnea,suppressed,10265,,,,0.03,,,,,,,,,,,,
Rheumatoid Arthritis,Osteoporosis,Cancer Lung,suppressed,10366,,,,0.04,,,,,,,,,,,,
Rheumatoid Arthritis,Osteoporosis,Cancer Colorectal,suppressed,10245,,,,0.03,,,,,,,,,,,,
Rheumatoid Arthritis,Osteoporosis,Cancer Prostate,suppressed,10065,,,,0.06,,,,,,,,,,,,
Rheumatoid Arthritis,Osteoporosis,Cancer Other,suppressed,9743,,,,0.09,,,,,,,,,,,,
Rheumatoid Arthritis,Osteoporosis,Anxiety,suppressed,10277,,,,0.03,,,,,,,,,,,,
Rheumatoid Arthritis,Hypothyroidism,Sleep Apnea,suppressed,10141,,,,0.03,,,,,,,,,,,,
Rheumatoid Arthritis,Hypothyroidism,Cancer Lung,suppressed,10241,,,,0.03,,,,,,,,,,,,
Rheumatoid Arthritis,Hypothyroidism,Cancer Colorectal,suppressed,10118,,,,0.03,,,,,,,,,,,,
Rheumatoid Arthritis,Hypothyroidism,Cancer Prostate,suppressed,9936,,,,0.06,,,,,,,,,,,,
Rheumatoid Arthritis,Hypothyroidism,Cancer Other,suppressed,9621,,,,0.09,,,,,,,,,,,,
Rheumatoid Arthritis,Hypothyroidism,Anxiety,suppressed,10155,,,,0.03,,,,,,,,,,,,
Rheumatoid Arthritis,Sleep Apnea,Cancer Lung,suppressed,10389,,,,0.04,,,,,,,,,,,,
Rheumatoid Arthritis,Sleep Apnea,Cancer Colorectal,suppressed,10265,,,,0.04,,,,,,,,,,,,
Rheumatoid Arthritis,Sleep Apnea,Cancer Prostate,suppressed,10076,,,,0.09,,,,,,,,,,,,
Rheumatoid Arthritis,Sleep Apnea,Cancer Other,suppressed,9762,,,,0.14,,,,,,,,,,,,
Rheumatoid Arthritis,Sleep Apnea,Anxiety,suppressed,10305,,,,0.05,,,,,,,,,,,,
Rheumatoid Arthritis,Cancer Lung,Cancer Colorectal,suppressed,10372,,,,0.04,,,,,,,,,,,,
Rheumatoid Arthritis,Cancer Lung,Cancer Prostate,suppressed,10180,,,,0.09,,,,,,,,,,,,
Rheumatoid Arthritis,Cancer Lung,Cancer Other,suppressed,9861,,,,0.13,,,,,,,,,,,,
Rheumatoid Arthritis,Cancer Lung,Anxiety,suppressed,10405,,,,0.05,,,,,,,,,,,,
Rheumatoid Arthritis,Cancer Colorectal,Cancer Prostate,suppressed,10059,,,,0.1,,,,,,,,,,,,
Rheumatoid Arthritis,Cancer Colorectal,Cancer Other,suppressed,9767,,,,0.13,,,,,,,,,,,,
Rheumatoid Arthritis,Cancer Colorectal,Anxiety,suppressed,10282,,,,0.05,,,,,,,,,,,,
Rheumatoid Arthritis,Cancer Prostate,Cancer Other,suppressed,9566,,,,0.31,,,,,,,,,,,,
Rheumatoid Arthritis,Cancer Prostate,Anxiety,suppressed,10094,,,,0.12,,,,,,,,,,,,
Rheumatoid Arthritis,Cancer Other,Anxiety,suppressed,9777,,,,0.15,,,,,,,,,,,,
Osteoporosis,Hypothyroidism,Sleep Apnea,suppressed,10154,,,,0.04,,,,,,,,,,,,
Osteoporosis,Hypothyroidism,Cancer Lung,suppressed,10254,,,,0.04,,,,,,,,,,,,
Osteoporosis,Hypothyroidism,Cancer Colorectal,suppressed,10129,,,,0.04,,,,,,,,,,,,
Osteoporosis,Hypothyroidism,Cancer Prostate,suppressed,9958,,,,0.08,,,,,,,,,,,,
Osteoporosis,Hypothyroidism,Cancer Other,suppressed,9638,,,,0.12,,,,,,,,,,,,
Osteoporosis,Hypothyroidism,Anxiety,suppressed,10167,,,,0.04,,,,,,,,,,,,
Osteoporosis,Sleep Apnea,Cancer Lung,suppressed,10410,,,,0.05,,,,,,,,,,,,
Osteoporosis,Sleep Apnea,Cancer Colorectal,suppressed,10284,,,,0.05,,,,,,,,,,,,
Osteoporosis,Sleep Apnea,Cancer Prostate,suppressed,10107,,,,0.1,,,,,,,,,,,,
Osteoporosis,Sleep Apnea,Cancer Other,suppressed,9788,,,,0.17,,,,,,,,,,,,
Osteoporosis,Sleep Apnea,Anxiety,suppressed,10325,,,,0.06,,,,,,,,,,,,
Osteoporosis,Cancer Lung,Cancer Colorectal,suppressed,10390,,,,0.06,,,,,,,,,,,,
Osteoporosis,Cancer Lung,Cancer Prostate,suppressed,10210,,,,0.13,,,,,,,,,,,,
Osteoporosis,Cancer Lung,Cancer Other,suppressed,9884,,,,0.21,,,,,,,,,,,,
Osteoporosis,Cancer Lung,Anxiety,suppressed,10424,,,,0.08,,,,,,,,,,,,
Osteoporosis,Cancer Colorectal,Cancer Prostate,suppressed,10087,,,,0.12,,,,,,,,,,,,
Osteoporosis,Cancer Colorectal,Cancer Other,suppressed,9790,,,,0.17,,,,,,,,,,,,
Osteoporosis,Cancer Colorectal,Anxiety,suppressed,10299,,,,0.07,,,,,,,,,,,,
Osteoporosis,Cancer Prostate,Cancer Other,suppressed,9601,,,,0.38,,,,,,,,,,,,
Osteoporosis,Cancer Prostate,Anxiety,suppressed,10123,,,,0.15,,,,,,,,,,,,
Osteoporosis,Cancer Other,Anxiety,suppressed,9800,,,,0.2,,,,,,,,,,,,
Hypothyroidism,Sleep Apnea,Cancer Lung,suppressed,10285,,,,0.05,,,,,,,,,,,,
Hypothyroidism,Sleep Apnea,Cancer Colorectal,suppressed,10157,,,,0.06,,,,,,,,,,,,
Hypothyroidism,Sleep Apnea,Cancer Prostate,suppressed,9977,,,,0.13,,,,,,,,,,,,
Hypothyroidism,Sleep Apnea,Cancer Other,suppressed,9663,,,,0.21,,,,,,,,,,,,
Hypothyroidism,Sleep Apnea,Anxiety,suppressed,10203,,,,0.07,,,,,,,,,,,,
Hypothyroidism,Cancer Lung,Cancer Colorectal,suppressed,10262,,,,0.05,,,,,,,,,,,,
Hypothyroidism,Cancer Lung,Cancer Prostate,suppressed,10078,,,,0.11,,,,,,,,,,,,
Hypothyroidism,Cancer Lung,Cancer Other,suppressed,9760,,,,0.17,,,,,,,,,,,,
